match_id,competition,season,date,kickoff_time,kickoff_datetime,stage_raw,stage,stage_order,matchday,group,leg,is_qualifier,neutral,home_team_id,away_team_id,home_team,away_team,home_team_raw,away_team_raw,home_country_code,away_country_code,home_goals,away_goals,home_goals_final,away_goals_final,home_goals_ht,away_goals_ht,home_penalty,away_penalty,decided_by,result,total_goals,goal_diff,btts,home_elo_pre,away_elo_pre,elo_diff_pre,home_matches_before,away_matches_before,score_raw,source_file,source_line,source_commit
UCL-2024-25-M-0048,UEFA Champions League,2024-25,2024-10-23,21:00,2024-10-23T21:00:00,"League, Matchday 3",league_phase,3,3,,not_applicable,0,0,ucl-bsc-young-boys,ucl-inter-milan,BSC Young Boys,Inter Milan,BSC Young Boys,FC Internazionale Milano,SUI,ITA,0,1,0,1,0,0,,,Normal Time,A,1,-1,0,1470.15,1570.18,-35.03,22,57,0-1 (0-0),2024-25/cl.txt,71,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0049,UEFA Champions League,2024-25,2024-10-23,21:00,2024-10-23T21:00:00,"League, Matchday 3",league_phase,3,3,,not_applicable,0,0,ucl-fc-barcelona,ucl-bayern-munich,FC Barcelona,Bayern Munich,FC Barcelona,FC Bayern München,ESP,GER,4,1,4,1,3,1,,,Normal Time,H,5,3,1,1556.82,1633.09,-11.27,130,147,4-1 (3-1),2024-25/cl.txt,72,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0050,UEFA Champions League,2024-25,2024-10-23,21:00,2024-10-23T21:00:00,"League, Matchday 3",league_phase,3,3,,not_applicable,0,0,ucl-manchester-city,ucl-ac-sparta-praha,Manchester City,AC Sparta Praha,Manchester City FC,AC Sparta Praha,ENG,CZE,5,0,5,0,1,0,,,Normal Time,H,5,5,0,1663.31,1553.31,175.0,127,8,5-0 (1-0),2024-25/cl.txt,73,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0051,UEFA Champions League,2024-25,2024-10-23,21:00,2024-10-23T21:00:00,"League, Matchday 3",league_phase,3,3,,not_applicable,0,0,ucl-rb-leipzig,ucl-liverpool-fc,RB Leipzig,Liverpool FC,RB Leipzig,Liverpool FC,GER,ENG,0,1,0,1,0,1,,,Normal Time,A,1,-1,0,1520.17,1599.21,-14.04,48,73,0-1 (0-1),2024-25/cl.txt,74,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0052,UEFA Champions League,2024-25,2024-10-23,21:00,2024-10-23T21:00:00,"League, Matchday 3",league_phase,3,3,,not_applicable,0,0,ucl-atletico-madrid,ucl-lille-osc,Atlético Madrid,Lille OSC,Club Atlético de Madrid,Lille OSC,ESP,FRA,1,3,1,3,1,0,,,Normal Time,A,4,-2,1,1534.66,1491.83,107.83,107,32,1-3 (1-0),2024-25/cl.txt,75,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0053,UEFA Champions League,2024-25,2024-10-23,21:00,2024-10-23T21:00:00,"League, Matchday 3",league_phase,3,3,,not_applicable,0,0,ucl-benfica,ucl-feyenoord,Benfica,Feyenoord,Sport Lisboa e Benfica,Feyenoord Rotterdam,POR,NED,1,3,1,3,0,2,,,Normal Time,A,4,-2,1,1531.72,1473.14,123.58,92,14,1-3 (0-2),2024-25/cl.txt,76,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0054,UEFA Champions League,2024-25,2024-10-23,21:00,2024-10-23T21:00:00,"League, Matchday 3",league_phase,3,3,,not_applicable,0,0,ucl-rb-salzburg,ucl-dinamo-zagreb,RB Salzburg,Dinamo Zagreb,FC Red Bull Salzburg,GNK Dinamo Zagreb,AUT,CRO,0,2,0,2,0,0,,,Normal Time,A,2,-2,0,1474.03,1470.96,68.07,38,40,0-2 (0-0),2024-25/cl.txt,77,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0055,UEFA Champions League,2024-25,2024-11-05,18:45,2024-11-05T18:45:00,"League, Matchday 4",league_phase,3,4,,not_applicable,0,0,ucl-slovan-bratislava,ucl-dinamo-zagreb,Slovan Bratislava,Dinamo Zagreb,ŠK Slovan Bratislava,GNK Dinamo Zagreb,SVK,CRO,1,4,1,4,1,2,,,Normal Time,A,5,-3,1,1516.77,1482.89,98.88,11,41,1-4 (1-2),2024-25/cl.txt,82,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0056,UEFA Champions League,2024-25,2024-11-05,18:45,2024-11-05T18:45:00,"League, Matchday 4",league_phase,3,4,,not_applicable,0,0,ucl-psv-eindhoven,ucl-girona-fc,PSV Eindhoven,Girona FC,PSV,Girona FC,NED,ESP,4,0,4,0,2,0,,,Normal Time,H,4,4,0,1485.91,1490.03,60.88,31,3,4-0 (2-0),2024-25/cl.txt,83,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0057,UEFA Champions League,2024-25,2024-11-05,21:00,2024-11-05T21:00:00,"League, Matchday 4",league_phase,3,4,,not_applicable,0,0,ucl-sporting-cp,ucl-manchester-city,Sporting CP,Manchester City,Sporting Clube de Portugal,Manchester City FC,POR,ENG,4,1,4,1,1,1,,,Normal Time,H,5,3,1,1507.58,1668.66,-96.07,35,128,4-1 (1-1),2024-25/cl.txt,84,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0058,UEFA Champions League,2024-25,2024-11-05,21:00,2024-11-05T21:00:00,"League, Matchday 4",league_phase,3,4,,not_applicable,0,0,ucl-bologna-fc-1909,ucl-as-monaco,Bologna FC 1909,AS Monaco,Bologna FC 1909,AS Monaco FC,ITA,MCO,0,1,0,1,0,0,,,Normal Time,A,1,-1,0,1484.73,1497.53,52.19,3,37,0-1 (0-0),2024-25/cl.txt,85,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0059,UEFA Champions League,2024-25,2024-11-05,21:00,2024-11-05T21:00:00,"League, Matchday 4",league_phase,3,4,,not_applicable,0,0,ucl-borussia-dortmund,ucl-sturm-graz,Borussia Dortmund,Sturm Graz,Borussia Dortmund,SK Sturm Graz,GER,AUT,1,0,1,0,0,0,,,Normal Time,H,1,1,0,1569.0,1468.02,165.98,109,3,1-0 (0-0),2024-25/cl.txt,86,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0060,UEFA Champions League,2024-25,2024-11-05,21:00,2024-11-05T21:00:00,"League, Matchday 4",league_phase,3,4,,not_applicable,0,0,ucl-liverpool-fc,ucl-bayer-leverkusen,Liverpool FC,Bayer Leverkusen,Liverpool FC,Bayer 04 Leverkusen,ENG,GER,4,0,4,0,0,0,,,Normal Time,H,4,4,0,1608.8,1506.87,166.93,74,53,4-0 (0-0),2024-25/cl.txt,87,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0061,UEFA Champions League,2024-25,2024-11-05,21:00,2024-11-05T21:00:00,"League, Matchday 4",league_phase,3,4,,not_applicable,0,0,ucl-real-madrid,ucl-ac-milan,Real Madrid,AC Milan,Real Madrid CF,AC Milan,ESP,ITA,1,3,1,3,1,2,,,Normal Time,A,4,-2,1,1652.6,1498.52,219.08,157,53,1-3 (1-2),2024-25/cl.txt,88,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0062,UEFA Champions League,2024-25,2024-11-05,21:00,2024-11-05T21:00:00,"League, Matchday 4",league_phase,3,4,,not_applicable,0,0,ucl-celtic-fc,ucl-rb-leipzig,Celtic FC,RB Leipzig,Celtic FC,RB Leipzig,SCO,GER,3,1,3,1,2,1,,,Normal Time,H,4,2,1,1452.24,1510.57,6.67,41,49,3-1 (2-1),2024-25/cl.txt,89,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0063,UEFA Champions League,2024-25,2024-11-05,21:00,2024-11-05T21:00:00,"League, Matchday 4",league_phase,3,4,,not_applicable,0,0,ucl-lille-osc,ucl-juventus,Lille OSC,Juventus,Lille OSC,Juventus FC,FRA,ITA,1,1,1,1,1,0,,,Normal Time,D,2,0,1,1504.84,1536.44,33.4,33,103,1-1 (1-0),2024-25/cl.txt,90,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0064,UEFA Champions League,2024-25,2024-11-06,18:45,2024-11-06T18:45:00,"League, Matchday 4",league_phase,3,4,,not_applicable,0,0,ucl-club-brugge-kv,ucl-aston-villa-fc,Club Brugge KV,Aston Villa FC,Club Brugge KV,Aston Villa FC,BEL,ENG,1,0,1,0,0,0,,,Normal Time,H,1,1,0,1474.48,1530.75,8.73,41,3,1-0 (0-0),2024-25/cl.txt,92,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0065,UEFA Champions League,2024-25,2024-11-06,18:45,2024-11-06T18:45:00,"League, Matchday 4",league_phase,3,4,,not_applicable,0,0,ucl-shakhtar-donetsk,ucl-bsc-young-boys,Shakhtar Donetsk,BSC Young Boys,FK Shakhtar Donetsk,BSC Young Boys,UKR,SUI,2,1,2,1,2,1,,,Normal Time,H,3,1,1,1467.9,1461.16,71.74,81,23,2-1 (2-1),2024-25/cl.txt,93,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0066,UEFA Champions League,2024-25,2024-11-06,21:00,2024-11-06T21:00:00,"League, Matchday 4",league_phase,3,4,,not_applicable,0,0,ucl-ac-sparta-praha,ucl-stade-brestois-29,AC Sparta Praha,Stade Brestois 29,AC Sparta Praha,Stade Brestois 29,CZE,FRA,1,2,1,2,0,1,,,Normal Time,A,3,-1,1,1547.96,1517.1,95.86,9,3,1-2 (0-1),2024-25/cl.txt,94,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0067,UEFA Champions League,2024-25,2024-11-06,21:00,2024-11-06T21:00:00,"League, Matchday 4",league_phase,3,4,,not_applicable,0,0,ucl-vfb-stuttgart,ucl-atalanta,VfB Stuttgart,Atalanta,VfB Stuttgart,Atalanta BC,GER,ITA,0,2,0,2,0,0,,,Normal Time,A,2,-2,0,1508.7,1506.24,67.45,3,26,0-2 (0-0),2024-25/cl.txt,95,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0068,UEFA Champions League,2024-25,2024-11-06,21:00,2024-11-06T21:00:00,"League, Matchday 4",league_phase,3,4,,not_applicable,0,0,ucl-inter-milan,ucl-arsenal-fc,Inter Milan,Arsenal FC,FC Internazionale Milano,Arsenal FC,ITA,ENG,1,0,1,0,1,0,,,Normal Time,H,1,1,0,1579.17,1546.97,97.21,58,61,1-0 (1-0),2024-25/cl.txt,96,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0069,UEFA Champions League,2024-25,2024-11-06,21:00,2024-11-06T21:00:00,"League, Matchday 4",league_phase,3,4,,not_applicable,0,0,ucl-paris-saint-germain,ucl-atletico-madrid,Paris Saint-Germain,Atlético Madrid,Paris Saint-Germain FC,Club Atlético de Madrid,FRA,ESP,1,2,1,2,1,1,,,Normal Time,A,3,-1,1,1549.37,1521.66,92.71,118,108,1-2 (1-1),2024-25/cl.txt,97,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0070,UEFA Champions League,2024-25,2024-11-06,21:00,2024-11-06T21:00:00,"League, Matchday 4",league_phase,3,4,,not_applicable,0,0,ucl-feyenoord,ucl-rb-salzburg,Feyenoord,RB Salzburg,Feyenoord Rotterdam,FC Red Bull Salzburg,NED,AUT,1,3,1,3,0,1,,,Normal Time,A,4,-2,1,1486.56,1462.09,89.46,15,39,1-3 (0-1),2024-25/cl.txt,98,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0071,UEFA Champions League,2024-25,2024-11-06,21:00,2024-11-06T21:00:00,"League, Matchday 4",league_phase,3,4,,not_applicable,0,0,ucl-crvena-zvezda,ucl-fc-barcelona,Crvena Zvezda,FC Barcelona,FK Crvena Zvezda,FC Barcelona,SRB,ESP,2,5,2,5,1,2,,,Normal Time,A,7,-3,1,1431.97,1567.15,-70.18,23,131,2-5 (1-2),2024-25/cl.txt,99,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0072,UEFA Champions League,2024-25,2024-11-06,21:15,2024-11-06T21:15:00,"League, Matchday 4",league_phase,3,4,,not_applicable,0,0,ucl-bayern-munich,ucl-benfica,Bayern Munich,Benfica,FC Bayern München,Sport Lisboa e Benfica,GER,POR,1,0,1,0,0,0,,,Normal Time,H,1,1,0,1622.77,1518.3,169.46,148,93,1-0 (0-0),2024-25/cl.txt,100,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0073,UEFA Champions League,2024-25,2024-11-26,18:45,2024-11-26T18:45:00,"League, Matchday 5",league_phase,3,5,,not_applicable,0,0,ucl-slovan-bratislava,ucl-ac-milan,Slovan Bratislava,AC Milan,ŠK Slovan Bratislava,AC Milan,SVK,ITA,2,3,2,3,1,1,,,Normal Time,A,5,-1,1,1504.0,1514.1,54.9,12,54,2-3 (1-1),2024-25/cl.txt,105,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0074,UEFA Champions League,2024-25,2024-11-26,18:45,2024-11-26T18:45:00,"League, Matchday 5",league_phase,3,5,,not_applicable,0,0,ucl-ac-sparta-praha,ucl-atletico-madrid,AC Sparta Praha,Atlético Madrid,AC Sparta Praha,Club Atlético de Madrid,CZE,ESP,0,6,0,6,0,2,,,Normal Time,A,6,-6,0,1535.27,1534.26,66.01,10,109,0-6 (0-2),2024-25/cl.txt,106,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0075,UEFA Champions League,2024-25,2024-11-26,21:00,2024-11-26T21:00:00,"League, Matchday 5",league_phase,3,5,,not_applicable,0,0,ucl-sporting-cp,ucl-arsenal-fc,Sporting CP,Arsenal FC,Sporting Clube de Portugal,Arsenal FC,POR,ENG,1,5,1,5,0,3,,,Normal Time,A,6,-4,1,1520.28,1539.69,45.59,36,62,1-5 (0-3),2024-25/cl.txt,107,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0076,UEFA Champions League,2024-25,2024-11-26,21:00,2024-11-26T21:00:00,"League, Matchday 5",league_phase,3,5,,not_applicable,0,0,ucl-bsc-young-boys,ucl-atalanta,BSC Young Boys,Atalanta,BSC Young Boys,Atalanta BC,SUI,ITA,1,6,1,6,1,4,,,Normal Time,A,7,-5,1,1453.19,1518.16,0.03,24,27,1-6 (1-4),2024-25/cl.txt,108,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0077,UEFA Champions League,2024-25,2024-11-26,21:00,2024-11-26T21:00:00,"League, Matchday 5",league_phase,3,5,,not_applicable,0,0,ucl-bayern-munich,ucl-paris-saint-germain,Bayern Munich,Paris Saint-Germain,FC Bayern München,Paris Saint-Germain FC,GER,FRA,1,0,1,0,1,0,,,Normal Time,H,1,1,0,1628.24,1536.76,156.48,149,119,1-0 (1-0),2024-25/cl.txt,109,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0078,UEFA Champions League,2024-25,2024-11-26,21:00,2024-11-26T21:00:00,"League, Matchday 5",league_phase,3,5,,not_applicable,0,0,ucl-fc-barcelona,ucl-stade-brestois-29,FC Barcelona,Stade Brestois 29,FC Barcelona,Stade Brestois 29,ESP,FRA,3,0,3,0,1,0,,,Normal Time,H,3,3,0,1575.15,1529.79,110.36,132,4,3-0 (1-0),2024-25/cl.txt,110,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0079,UEFA Champions League,2024-25,2024-11-26,21:00,2024-11-26T21:00:00,"League, Matchday 5",league_phase,3,5,,not_applicable,0,0,ucl-inter-milan,ucl-rb-leipzig,Inter Milan,RB Leipzig,FC Internazionale Milano,RB Leipzig,ITA,GER,1,0,1,0,1,0,,,Normal Time,H,1,1,0,1586.45,1500.76,150.69,59,50,1-0 (1-0),2024-25/cl.txt,111,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0080,UEFA Champions League,2024-25,2024-11-26,21:00,2024-11-26T21:00:00,"League, Matchday 5",league_phase,3,5,,not_applicable,0,0,ucl-manchester-city,ucl-feyenoord,Manchester City,Feyenoord,Manchester City FC,Feyenoord Rotterdam,ENG,NED,3,3,3,3,1,0,,,Normal Time,D,6,0,1,1655.96,1474.04,246.92,129,16,3-3 (1-0),2024-25/cl.txt,112,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0081,UEFA Champions League,2024-25,2024-11-26,21:00,2024-11-26T21:00:00,"League, Matchday 5",league_phase,3,5,,not_applicable,0,0,ucl-bayer-leverkusen,ucl-rb-salzburg,Bayer Leverkusen,RB Salzburg,Bayer 04 Leverkusen,FC Red Bull Salzburg,GER,AUT,5,0,5,0,3,0,,,Normal Time,H,5,5,0,1501.34,1474.61,91.72,54,40,5-0 (3-0),2024-25/cl.txt,113,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0082,UEFA Champions League,2024-25,2024-11-27,18:45,2024-11-27T18:45:00,"League, Matchday 5",league_phase,3,5,,not_applicable,0,0,ucl-sturm-graz,ucl-girona-fc,Sturm Graz,Girona FC,SK Sturm Graz,Girona FC,AUT,ESP,1,0,1,0,0,0,,,Normal Time,H,1,1,0,1462.47,1481.76,45.7,4,4,1-0 (0-0),2024-25/cl.txt,115,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0083,UEFA Champions League,2024-25,2024-11-27,18:45,2024-11-27T18:45:00,"League, Matchday 5",league_phase,3,5,,not_applicable,0,0,ucl-crvena-zvezda,ucl-vfb-stuttgart,Crvena Zvezda,VfB Stuttgart,FK Crvena Zvezda,VfB Stuttgart,SRB,GER,5,1,5,1,2,1,,,Normal Time,H,6,4,1,1423.96,1496.78,-7.82,24,4,5-1 (2-1),2024-25/cl.txt,116,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0084,UEFA Champions League,2024-25,2024-11-27,21:00,2024-11-27T21:00:00,"League, Matchday 5",league_phase,3,5,,not_applicable,0,0,ucl-as-monaco,ucl-benfica,AS Monaco,Benfica,AS Monaco FC,Sport Lisboa e Benfica,MCO,POR,2,3,2,3,1,0,,,Normal Time,A,5,-1,1,1509.02,1512.83,61.2,38,94,2-3 (1-0),2024-25/cl.txt,117,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0085,UEFA Champions League,2024-25,2024-11-27,21:00,2024-11-27T21:00:00,"League, Matchday 5",league_phase,3,5,,not_applicable,0,0,ucl-aston-villa-fc,ucl-juventus,Aston Villa FC,Juventus,Aston Villa FC,Juventus FC,ENG,ITA,0,0,0,0,,,,,Normal Time,D,0,0,0,1521.0,1537.4,48.6,4,104,0-0,2024-25/cl.txt,118,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0086,UEFA Champions League,2024-25,2024-11-27,21:00,2024-11-27T21:00:00,"League, Matchday 5",league_phase,3,5,,not_applicable,0,0,ucl-bologna-fc-1909,ucl-lille-osc,Bologna FC 1909,Lille OSC,Bologna FC 1909,Lille OSC,ITA,FRA,1,2,1,2,0,1,,,Normal Time,A,3,-1,1,1473.24,1503.88,34.36,4,34,1-2 (0-1),2024-25/cl.txt,119,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0087,UEFA Champions League,2024-25,2024-11-27,21:00,2024-11-27T21:00:00,"League, Matchday 5",league_phase,3,5,,not_applicable,0,0,ucl-liverpool-fc,ucl-real-madrid,Liverpool FC,Real Madrid,Liverpool FC,Real Madrid CF,ENG,ESP,2,0,2,0,0,0,,,Normal Time,H,2,2,0,1614.34,1637.01,42.32,75,158,2-0 (0-0),2024-25/cl.txt,120,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0088,UEFA Champions League,2024-25,2024-11-27,21:00,2024-11-27T21:00:00,"League, Matchday 5",league_phase,3,5,,not_applicable,0,0,ucl-celtic-fc,ucl-club-brugge-kv,Celtic FC,Club Brugge KV,Celtic FC,Club Brugge KV,SCO,BEL,1,1,1,1,0,1,,,Normal Time,D,2,0,1,1462.05,1484.23,42.82,42,42,1-1 (0-1),2024-25/cl.txt,121,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0089,UEFA Champions League,2024-25,2024-11-27,21:00,2024-11-27T21:00:00,"League, Matchday 5",league_phase,3,5,,not_applicable,0,0,ucl-dinamo-zagreb,ucl-borussia-dortmund,Dinamo Zagreb,Borussia Dortmund,GNK Dinamo Zagreb,Borussia Dortmund,CRO,GER,0,3,0,3,0,1,,,Normal Time,A,3,-3,0,1495.66,1574.56,-13.89,42,110,0-3 (0-1),2024-25/cl.txt,122,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0090,UEFA Champions League,2024-25,2024-11-27,21:00,2024-11-27T21:00:00,"League, Matchday 5",league_phase,3,5,,not_applicable,0,0,ucl-psv-eindhoven,ucl-shakhtar-donetsk,PSV Eindhoven,Shakhtar Donetsk,PSV,FK Shakhtar Donetsk,NED,UKR,3,2,3,2,0,2,,,Normal Time,H,5,1,1,1494.18,1475.86,83.31,32,82,3-2 (0-2),2024-25/cl.txt,123,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0091,UEFA Champions League,2024-25,2024-12-10,18:45,2024-12-10T18:45:00,"League, Matchday 6",league_phase,3,6,,not_applicable,0,0,ucl-girona-fc,ucl-liverpool-fc,Girona FC,Liverpool FC,Girona FC,Liverpool FC,ESP,ENG,0,1,0,1,0,0,,,Normal Time,A,1,-1,0,1473.07,1623.12,-85.05,5,76,0-1 (0-0),2024-25/cl.txt,128,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0092,UEFA Champions League,2024-25,2024-12-10,18:45,2024-12-10T18:45:00,"League, Matchday 6",league_phase,3,6,,not_applicable,0,0,ucl-dinamo-zagreb,ucl-celtic-fc,Dinamo Zagreb,Celtic FC,GNK Dinamo Zagreb,Celtic FC,CRO,SCO,0,0,0,0,,,,,Normal Time,D,0,0,0,1486.06,1460.82,90.24,43,43,0-0,2024-25/cl.txt,129,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0093,UEFA Champions League,2024-25,2024-12-10,21:00,2024-12-10T21:00:00,"League, Matchday 6",league_phase,3,6,,not_applicable,0,0,ucl-stade-brestois-29,ucl-psv-eindhoven,Stade Brestois 29,PSV Eindhoven,Stade Brestois 29,PSV,FRA,NED,1,0,1,0,1,0,,,Normal Time,H,1,1,0,1522.87,1501.82,86.04,5,33,1-0 (1-0),2024-25/cl.txt,130,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0094,UEFA Champions League,2024-25,2024-12-10,21:00,2024-12-10T21:00:00,"League, Matchday 6",league_phase,3,6,,not_applicable,0,0,ucl-rb-leipzig,ucl-aston-villa-fc,RB Leipzig,Aston Villa FC,RB Leipzig,Aston Villa FC,GER,ENG,2,3,2,3,1,1,,,Normal Time,A,5,-1,1,1494.85,1519.61,40.23,51,5,2-3 (1-1),2024-25/cl.txt,131,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0095,UEFA Champions League,2024-25,2024-12-10,21:00,2024-12-10T21:00:00,"League, Matchday 6",league_phase,3,6,,not_applicable,0,0,ucl-atalanta,ucl-real-madrid,Atalanta,Real Madrid,Atalanta BC,Real Madrid CF,ITA,ESP,2,3,2,3,1,1,,,Normal Time,A,5,-1,1,1528.16,1628.23,-35.06,28,159,2-3 (1-1),2024-25/cl.txt,132,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0096,UEFA Champions League,2024-25,2024-12-10,21:00,2024-12-10T21:00:00,"League, Matchday 6",league_phase,3,6,,not_applicable,0,0,ucl-bayer-leverkusen,ucl-inter-milan,Bayer Leverkusen,Inter Milan,Bayer 04 Leverkusen,FC Internazionale Milano,GER,ITA,1,0,1,0,0,0,,,Normal Time,H,1,1,0,1508.76,1592.36,-18.61,55,60,1-0 (0-0),2024-25/cl.txt,133,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0097,UEFA Champions League,2024-25,2024-12-10,21:00,2024-12-10T21:00:00,"League, Matchday 6",league_phase,3,6,,not_applicable,0,0,ucl-club-brugge-kv,ucl-sporting-cp,Club Brugge KV,Sporting CP,Club Brugge KV,Sporting Clube de Portugal,BEL,POR,2,1,2,1,1,1,,,Normal Time,H,3,1,1,1485.46,1508.98,41.48,43,37,2-1 (1-1),2024-25/cl.txt,134,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0098,UEFA Champions League,2024-25,2024-12-10,21:00,2024-12-10T21:00:00,"League, Matchday 6",league_phase,3,6,,not_applicable,0,0,ucl-shakhtar-donetsk,ucl-bayern-munich,Shakhtar Donetsk,Bayern Munich,FK Shakhtar Donetsk,FC Bayern München,UKR,GER,1,5,1,5,1,2,,,Normal Time,A,6,-4,1,1468.22,1634.02,-100.8,83,150,1-5 (1-2),2024-25/cl.txt,135,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0099,UEFA Champions League,2024-25,2024-12-10,21:00,2024-12-10T21:00:00,"League, Matchday 6",league_phase,3,6,,not_applicable,0,0,ucl-rb-salzburg,ucl-paris-saint-germain,RB Salzburg,Paris Saint-Germain,FC Red Bull Salzburg,Paris Saint-Germain FC,AUT,FRA,0,3,0,3,0,1,,,Normal Time,A,3,-3,0,1467.19,1530.98,1.21,41,120,0-3 (0-1),2024-25/cl.txt,136,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0100,UEFA Champions League,2024-25,2024-12-11,18:45,2024-12-11T18:45:00,"League, Matchday 6",league_phase,3,6,,not_applicable,0,0,ucl-atletico-madrid,ucl-slovan-bratislava,Atlético Madrid,Slovan Bratislava,Club Atlético de Madrid,ŠK Slovan Bratislava,ESP,SVK,3,1,3,1,2,0,,,Normal Time,H,4,2,1,1546.14,1492.43,118.71,110,13,3-1 (2-0),2024-25/cl.txt,138,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0101,UEFA Champions League,2024-25,2024-12-11,18:45,2024-12-11T18:45:00,"League, Matchday 6",league_phase,3,6,,not_applicable,0,0,ucl-lille-osc,ucl-sturm-graz,Lille OSC,Sturm Graz,Lille OSC,SK Sturm Graz,FRA,AUT,3,2,3,2,2,1,,,Normal Time,H,5,1,1,1514.87,1471.16,108.71,35,5,3-2 (2-1),2024-25/cl.txt,139,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
UCL-2024-25-M-0102,UEFA Champions League,2024-25,2024-12-11,21:00,2024-12-11T21:00:00,"League, Matchday 6",league_phase,3,6,,not_applicable,0,0,ucl-vfb-stuttgart,ucl-bsc-young-boys,VfB Stuttgart,BSC Young Boys,VfB Stuttgart,BSC Young Boys,GER,SUI,5,1,5,1,1,1,,,Normal Time,H,6,4,1,1486.55,1443.19,108.36,5,25,5-1 (1-1),2024-25/cl.txt,140,abfaeddc2ee3d14f99ecc163c9ddb46cb4d67cef
